index,es_id
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e708e77c61869e710_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e708e77c61869e710_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e708e77c61869e710_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e708e77c61869e710_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e710559e43b73ecb6_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e710559e43b73ecb6_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e710559e43b73ecb6_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e710559e43b73ecb6_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e711b1385c706753f_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e711b1385c706753f_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e711b1385c706753f_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e711b1385c706753f_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e712f1f174cae8723_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e712f1f174cae8723_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e712f1f174cae8723_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e712f1f174cae8723_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e715868ef904905e1_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e715868ef904905e1_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e715868ef904905e1_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e715868ef904905e1_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e71f1040f9f3ffaee_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e71f1040f9f3ffaee_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e71f1040f9f3ffaee_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e71f1040f9f3ffaee_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e73358210c7a83b6a_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e73358210c7a83b6a_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e73358210c7a83b6a_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e73358210c7a83b6a_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e763d7fc8ceda7ed9_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e763d7fc8ceda7ed9_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e763d7fc8ceda7ed9_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e763d7fc8ceda7ed9_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e78af3e3a91f90a20_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e78af3e3a91f90a20_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e78af3e3a91f90a20_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e78af3e3a91f90a20_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7a3e6d6340053b6c_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7a3e6d6340053b6c_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7a3e6d6340053b6c_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7a3e6d6340053b6c_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7e66a32e611fb692_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7e66a32e611fb692_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7e66a32e611fb692_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e7e66a32e611fb692_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8000ad31f46db53c_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8000ad31f46db53c_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8000ad31f46db53c_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8000ad31f46db53c_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e81bd42bbd6586f38_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e81bd42bbd6586f38_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e81bd42bbd6586f38_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e81bd42bbd6586f38_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8963825db19a00e8_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8963825db19a00e8_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8963825db19a00e8_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8963825db19a00e8_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8fc26997f584733a_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8fc26997f584733a_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8fc26997f584733a_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e8fc26997f584733a_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e90ea643da402ce73_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e90ea643da402ce73_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e90ea643da402ce73_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e90ea643da402ce73_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e987f4a7cf02bda80_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e987f4a7cf02bda80_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e987f4a7cf02bda80_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e987f4a7cf02bda80_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9a0b5818dec1aedf_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9a0b5818dec1aedf_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9a0b5818dec1aedf_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9a0b5818dec1aedf_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9cfd223d32e6187e_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9cfd223d32e6187e_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9cfd223d32e6187e_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9cfd223d32e6187e_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9d9179e46abd047d_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9d9179e46abd047d_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9d9179e46abd047d_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2e9d9179e46abd047d_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea46bd58dea39c0fb_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea46bd58dea39c0fb_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea46bd58dea39c0fb_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea46bd58dea39c0fb_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea56f9b36a087f189_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea56f9b36a087f189_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea56f9b36a087f189_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ea56f9b36a087f189_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eaaa220e4f288105a_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eaaa220e4f288105a_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eaaa220e4f288105a_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eaaa220e4f288105a_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eabeeaa07512cf424_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eabeeaa07512cf424_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eabeeaa07512cf424_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eabeeaa07512cf424_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ead0ae47cd68b68d8_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ead0ae47cd68b68d8_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ead0ae47cd68b68d8_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ead0ae47cd68b68d8_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eada4dff50a5a5dd0_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eada4dff50a5a5dd0_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eada4dff50a5a5dd0_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eada4dff50a5a5dd0_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb02396f9a9fab489_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb02396f9a9fab489_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb02396f9a9fab489_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb02396f9a9fab489_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb081aa5f8cc784ef_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb081aa5f8cc784ef_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb081aa5f8cc784ef_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb081aa5f8cc784ef_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb3503efee4aa52f0_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb3503efee4aa52f0_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb3503efee4aa52f0_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb3503efee4aa52f0_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb443f26f18872b6f_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb443f26f18872b6f_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb443f26f18872b6f_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb443f26f18872b6f_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb60c2891c417659f_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb60c2891c417659f_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb60c2891c417659f_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eb60c2891c417659f_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ebe0837b853219048_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ebe0837b853219048_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ebe0837b853219048_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ebe0837b853219048_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ec906564d0f09bb5d_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ec906564d0f09bb5d_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ec906564d0f09bb5d_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ec906564d0f09bb5d_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eca5fd48a2d2cd5a8_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eca5fd48a2d2cd5a8_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eca5fd48a2d2cd5a8_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2eca5fd48a2d2cd5a8_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ecb21b606828a259d_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ecb21b606828a259d_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ecb21b606828a259d_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ecb21b606828a259d_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed0ef31ca19cd4bec_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed0ef31ca19cd4bec_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed0ef31ca19cd4bec_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed0ef31ca19cd4bec_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed23a0c0238296dba_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed23a0c0238296dba_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed23a0c0238296dba_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed23a0c0238296dba_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed9f5af527c45e0c9_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed9f5af527c45e0c9_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed9f5af527c45e0c9_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ed9f5af527c45e0c9_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edac628d1ccd6c6eb_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edac628d1ccd6c6eb_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edac628d1ccd6c6eb_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edac628d1ccd6c6eb_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edc7d1ffd05917543_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edc7d1ffd05917543_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edc7d1ffd05917543_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2edc7d1ffd05917543_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ede119cf410751620_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ede119cf410751620_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ede119cf410751620_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ede119cf410751620_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee1255ac4fda0e540_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee23a78ae1d1a2f81_dg_2025_3,1766171581476368386
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee84177ba866a375b_dg_2025_3,1745390265004756993
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee84177ba866a375b_dg_2025_3,1766170511135256578
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee84177ba866a375b_dg_2025_3,1745409819701448706
aic_semantic_search_table_zoom_aicc_all_e5_large_ver_3_snap_bad_e2ee84177ba866a375b_dg_2025_3,1766171581476368386
